photons,time,pus,ins,ius
64, 0.000385, 0.166232, 1607613, 4175.563954
64, 0.000377, 0.169886, 1600614, 4248.770983
64, 0.000385, 0.166301, 1607327, 4176.567648
64, 0.000376, 0.170009, 1600066, 4250.407757
64, 0.000569, 0.112553, 1607712, 2827.382690
64, 0.000414, 0.154446, 1608447, 3881.546782
64, 0.000376, 0.170089, 1600129, 4252.574593
64, 0.000386, 0.165708, 1606584, 4159.742324
64, 0.000378, 0.169204, 1603389, 4239.055948
64, 0.000390, 0.164312, 1611720, 4137.877917
64, 0.000575, 0.111314, 1607474, 2795.854937
64, 0.000379, 0.169068, 1599901, 4226.437474
64, 0.000376, 0.170116, 1599966, 4252.819547
64, 0.000389, 0.164626, 1611841, 4146.097474
64, 0.000376, 0.170103, 1599535, 4251.334908
64, 0.000393, 0.162743, 1607554, 4087.774215
64, 0.000655, 0.097674, 1609478, 2456.303301
64, 0.000378, 0.169373, 1599623, 4233.329981
64, 0.000398, 0.160669, 1613452, 4050.500334
64, 0.000377, 0.169602, 1600023, 4240.122643
64, 0.000385, 0.166337, 1606490, 4175.293234
64, 0.000377, 0.169791, 1600551, 4246.236742
64, 0.000669, 0.095727, 1614873, 2415.409882
64, 0.000542, 0.118066, 1625035, 2997.837914
64, 0.000377, 0.169633, 1599523, 4239.561604
64, 0.000402, 0.159285, 1637263, 4074.861373
64, 0.000377, 0.169909, 1600292, 4248.502676
64, 0.000378, 0.169241, 1600249, 4231.682969
64, 0.000475, 0.134867, 1607934, 3388.398473
64, 0.000380, 0.168424, 1599603, 4209.548045
64, 0.000378, 0.169347, 1599774, 4233.068641
64, 0.000377, 0.169791, 1599709, 4243.991669
64, 0.000391, 0.163684, 1614229, 4128.494592
64, 0.000377, 0.169921, 1599768, 4247.416002
64, 0.000689, 0.092954, 1621182, 2354.603234
64, 0.000416, 0.153828, 1608468, 3866.054239
64, 0.000378, 0.169528, 1599902, 4237.937693
64, 0.000406, 0.157768, 1640556, 4044.165064
64, 0.000377, 0.169785, 1599960, 4244.511179
64, 0.000377, 0.169642, 1599901, 4240.799546
64, 0.000693, 0.092352, 1629834, 2351.862995
64, 0.000379, 0.168831, 1599967, 4220.680177
64, 0.000377, 0.169651, 1599459, 4239.830244
64, 0.000390, 0.164242, 1610022, 4131.778848
64, 0.000376, 0.170019, 1600353, 4251.418598
64, 0.000386, 0.165782, 1611357, 4173.970143
64, 0.000492, 0.130172, 1608112, 3270.787273
64, 0.000379, 0.168733, 1600192, 4218.836426
64, 0.000394, 0.162620, 1610714, 4092.729098
64, 0.000377, 0.169699, 1600264, 4243.178890
64, 0.000404, 0.158254, 1636038, 4045.453421
64, 0.000376, 0.170141, 1599558, 4252.356723
64, 0.000679, 0.094275, 1607831, 2368.410509
64, 0.000544, 0.117660, 1623613, 2984.900964
64, 0.000395, 0.161931, 1600543, 4049.649571
64, 0.000377, 0.169738, 1600253, 4244.117523
64, 0.000388, 0.164906, 1608924, 4145.653557
64, 0.000377, 0.169885, 1599895, 4246.851151
64, 0.000672, 0.095255, 1608210, 2393.582821
64, 0.000396, 0.161512, 1609061, 4060.670528
64, 0.000377, 0.169956, 1599559, 4247.718213
64, 0.000386, 0.165734, 1608297, 4164.824607
64, 0.000377, 0.169984, 1600048, 4249.727760
64, 0.000392, 0.163131, 1613214, 4111.964152
64, 0.000632, 0.101190, 1607500, 2541.598417
64, 0.000388, 0.164956, 1608213, 4145.071163
64, 0.000378, 0.169500, 1600354, 4238.438904
64, 0.000397, 0.161024, 1626953, 4093.416630
