compilador_flag,photons,time,pus,ins,ius
gcc_O0_lto,1048576, 5.667484, 0.185016, 34218187659, 6037.633354
gcc_O0_lto,1048576, 5.694155, 0.184150, 34224522891, 6010.465942
gcc_O0_lto,1048576, 5.703390, 0.183851, 34226008284, 6000.993688
gcc_O0_lto,1048576, 5.700912, 0.183931, 34224184680, 6003.282881
gcc_O0_lto,1048576, 5.693238, 0.184179, 34217212250, 6010.150025
gcc_O0_lto,1048576, 5.686996, 0.184381, 34230264828, 6019.040989
gcc_O0_lto,1048576, 5.709597, 0.183652, 34228258153, 5994.864517
gcc_O0_lto,1048576, 5.726343, 0.183114, 34225975031, 5976.933682
gcc_O0_lto,1048576, 5.792157, 0.181034, 34220775771, 5908.122673
gcc_O0_lto,1048576, 5.691873, 0.184223, 34224254712, 6012.828464
gcc_O0_lto,1048576, 5.699061, 0.183991, 34221373109, 6004.738933
gcc_O0_lto,1048576, 5.695857, 0.184094, 34222075242, 6008.239541
gcc_O0_lto,1048576, 5.693215, 0.184180, 34225889962, 6011.697859
gcc_O0_lto,1048576, 5.699090, 0.183990, 34227834575, 6005.841833
gcc_O0_lto,1048576, 5.698340, 0.184014, 34222398751, 6005.678540
gcc_O0_lto,1048576, 5.687711, 0.184358, 34225356711, 6017.421806
gcc_O0_lto,1048576, 5.694869, 0.184126, 34224359163, 6009.683163
gcc_O0_lto,1048576, 5.695274, 0.184113, 34225343752, 6009.428906
gcc_O0_lto,1048576, 5.696802, 0.184064, 34223792220, 6007.544623
gcc_O0_lto,1048576, 5.686056, 0.184412, 34226251496, 6019.330211
gcc_O0_lto,1048576, 5.752189, 0.182292, 34224608792, 5949.840703
gcc_O0_lto,1048576, 5.688562, 0.184331, 34223112118, 6016.127044
gcc_O0_lto,1048576, 5.704660, 0.183810, 34230207596, 6000.394287
gcc_O0_lto,1048576, 5.690280, 0.184275, 34225464577, 6014.724505
gcc_O0_lto,1048576, 5.680925, 0.184578, 34224110527, 6024.390046
gcc_O0_lto,1048576, 5.691014, 0.184251, 34220151081, 6013.015233
gcc_O0_lto,1048576, 5.694944, 0.184124, 34226614726, 6010.000443
gcc_O0_lto,1048576, 5.692881, 0.184191, 34230901900, 6012.931341
gcc_O0_lto,1048576, 5.689086, 0.184314, 34220647630, 6015.139938
gcc_O0_lto,16777216, 91.119541, 0.184123, 547589385855, 6009.571358
gcc_O0_lto,16777216, 91.080065, 0.184203, 547578237942, 6012.053631
gcc_O0_lto,16777216, 91.081508, 0.184200, 547596702500, 6012.161132
gcc_O0_lto,16777216, 91.104715, 0.184153, 547601601819, 6010.683419
gcc_O0_lto,16777216, 91.105732, 0.184151, 547602965411, 6010.631315
gcc_O1_lto,65536, 0.173329, 0.378102, 1068780850, 6166.194141
gcc_O1_lto,65536, 0.172161, 0.380667, 1068812497, 6208.221747
gcc_O1_lto,65536, 0.172183, 0.380619, 1068826126, 6207.505939
gcc_O1_lto,65536, 0.172323, 0.380309, 1068779870, 6202.183344
gcc_O1_lto,65536, 0.171625, 0.381857, 1068811337, 6227.610147
gcc_O1_lto,65536, 0.190456, 0.344100, 1068946088, 5612.553495
gcc_O1_lto,65536, 0.171854, 0.381348, 1069557043, 6223.652134
gcc_O1_lto,65536, 0.172455, 0.380018, 1069593418, 6202.166054
gcc_O1_lto,65536, 0.172130, 0.380735, 1069590135, 6213.850493
gcc_O1_lto,65536, 0.172396, 0.380148, 1069589742, 6204.254521
gcc_O1_lto,65536, 0.172190, 0.380603, 1069561285, 6211.521358
gcc_O1_lto,65536, 0.171990, 0.381045, 1069564561, 6218.748017
gcc_O1_lto,65536, 0.171839, 0.381380, 1068744869, 6219.445718
gcc_O1_lto,65536, 0.170119, 0.385237, 1068735584, 6282.288438
gcc_O1_lto,65536, 0.171030, 0.383185, 1068737399, 6248.840145
gcc_O1_lto,65536, 0.170689, 0.383950, 1068737166, 6261.308849
gcc_O1_lto,65536, 0.170663, 0.384008, 1068748200, 6262.326000
gcc_O1_lto,65536, 0.170655, 0.384027, 1068752595, 6262.657320
gcc_O1_lto,65536, 0.174991, 0.374512, 1068752231, 6107.485864
gcc_O1_lto,65536, 0.171902, 0.381241, 1068729294, 6217.094356
gcc_O1_lto,65536, 0.171884, 0.381281, 1068758097, 6217.915491
gcc_O1_lto,65536, 0.173148, 0.378498, 1068781329, 6172.662796
gcc_O1_lto,65536, 0.171666, 0.381766, 1068746334, 6225.746645
gcc_O1_lto,65536, 0.171756, 0.381565, 1068845645, 6223.054844
gcc_O1_lto,65536, 0.171845, 0.381366, 1068837855, 6219.767931
gcc_O1_lto,65536, 0.194173, 0.337513, 1069002602, 5505.403046
gcc_O1_lto,65536, 0.172104, 0.380793, 1068829857, 6210.364245
gcc_O1_lto,65536, 0.172145, 0.380703, 1068827875, 6208.888643
gcc_O1_lto,65536, 0.173045, 0.378723, 1068831458, 6176.624022
gcc_O1_lto,65536, 0.170752, 0.383808, 1068853231, 6259.678723
gcc_O1_lto,65536, 0.171542, 0.382040, 1068872942, 6230.953754
gcc_O1_lto,65536, 0.170986, 0.383283, 1068878501, 6251.271347
gcc_O1_lto,65536, 0.173126, 0.378544, 1068842416, 6173.772151
gcc_O1_lto,65536, 0.172171, 0.380645, 1068883545, 6208.274218
gcc_O1_lto,65536, 0.171811, 0.381441, 1068889258, 6221.290893
gcc_O1_lto,65536, 0.173331, 0.378096, 1068674872, 6165.498624
gcc_O1_lto,65536, 0.171868, 0.381316, 1068680023, 6218.031649
gcc_O1_lto,65536, 0.172260, 0.380448, 1068668971, 6203.817291
gcc_O1_lto,65536, 0.172051, 0.380911, 1068634772, 6211.160712
gcc_O1_lto,65536, 0.171720, 0.381644, 1068652137, 6223.215880
gcc_O1_lto,65536, 0.173482, 0.377768, 1069364600, 6164.116450
gcc_O1_lto,65536, 0.172683, 0.379516, 1069352996, 6192.568746
gcc_O1_lto,65536, 0.171976, 0.381077, 1069359850, 6218.091544
gcc_O1_lto,65536, 0.172225, 0.380524, 1069353535, 6209.031783
gcc_O1_lto,65536, 0.173630, 0.377447, 1069384768, 6158.991061
gcc_O1_lto,65536, 0.172397, 0.380145, 1069368780, 6202.931289
gcc_O1_lto,65536, 0.172470, 0.379986, 1069160351, 6199.126343
gcc_O1_lto,65536, 0.171991, 0.381044, 1069128410, 6216.194223
gcc_O1_lto,65536, 0.172326, 0.380303, 1069161164, 6204.303231
gcc_O1_lto,65536, 0.172766, 0.379334, 1069134501, 6188.333661
gcc_O1_lto,65536, 0.172221, 0.380535, 1069148819, 6208.015179
gcc_O1_lto,65536, 0.177473, 0.369272, 1069188231, 6024.499614
gcc_O1_lto,65536, 0.172270, 0.380425, 1069238033, 6206.746218
gcc_O1_lto,65536, 0.174038, 0.376562, 1069269032, 6143.895616
gcc_O1_lto,65536, 0.171713, 0.381660, 1069274983, 6227.095948
gcc_O1_lto,65536, 0.172330, 0.380293, 1069259177, 6204.707054
gcc_O1_lto,65536, 0.173203, 0.378377, 1069276249, 6173.540615
gcc_O1_lto,65536, 0.177965, 0.368253, 1068782819, 6005.591015
gcc_O1_lto,65536, 0.172239, 0.380495, 1068726607, 6204.912779
gcc_O1_lto,65536, 0.172319, 0.380319, 1068771480, 6202.295866
gcc_O1_lto,65536, 0.171725, 0.381634, 1068737395, 6223.543485
gcc_O1_lto,65536, 0.172105, 0.380790, 1068741383, 6209.813910
gcc_O1_lto,65536, 0.171821, 0.381419, 1068738734, 6220.053743
gcc_O1_lto,65536, 0.173660, 0.377382, 1068293520, 6151.653571
gcc_O1_lto,65536, 0.177286, 0.369663, 1068321903, 6025.981159
gcc_O1_lto,65536, 0.172591, 0.379718, 1068238892, 6189.417270
gcc_O1_lto,65536, 0.170563, 0.384234, 1068250124, 6263.093824
gcc_O1_lto,65536, 0.170866, 0.383552, 1068271026, 6252.103740
gcc_O1_lto,65536, 0.170937, 0.383393, 1068237948, 6249.317828
gcc_O1_lto,65536, 0.172016, 0.380987, 1069119878, 6215.223990
gcc_O1_lto,65536, 0.172278, 0.380408, 1069123976, 6205.805313
gcc_O1_lto,65536, 0.172364, 0.380220, 1069121270, 6202.711150
gcc_O1_lto,65536, 0.171367, 0.382431, 1069116724, 6238.756906
gcc_O1_lto,65536, 0.172184, 0.380616, 1069125035, 6209.192027
gcc_O1_lto,65536, 0.172342, 0.380268, 1069131366, 6203.557102
gcc_O1_lto,65536, 0.172115, 0.380768, 1069484476, 6213.768727
gcc_O1_lto,65536, 0.172343, 0.380266, 1069471812, 6205.494851
gcc_O1_lto,65536, 0.172003, 0.381016, 1069480840, 6217.788408
gcc_O1_lto,65536, 0.172956, 0.378918, 1069485645, 6183.577048
gcc_O1_lto,65536, 0.265492, 0.246847, 1070190068, 4030.965712
gcc_O1_lto,65536, 0.172682, 0.379518, 1068934491, 6190.190265
gcc_O1_lto,65536, 0.172320, 0.380316, 1068918690, 6203.104006
gcc_O1_lto,65536, 0.172230, 0.380514, 1068916136, 6206.330149
gcc_O1_lto,65536, 0.171026, 0.383192, 1068907226, 6249.955934
gcc_O1_lto,65536, 0.171496, 0.382143, 1068912949, 6232.875065
gcc_O1_lto,65536, 0.171051, 0.383136, 1068988777, 6249.515691
gcc_O1_lto,65536, 0.181107, 0.361863, 1069040470, 5902.800481
gcc_O1_lto,65536, 0.170350, 0.384713, 1068909556, 6274.771189
gcc_O1_lto,65536, 0.170789, 0.383726, 1068985366, 6259.115128
gcc_O1_lto,65536, 0.170860, 0.383566, 1068971779, 6256.430373
gcc_O1_lto,65536, 0.171010, 0.383229, 1068996396, 6251.076997
gcc_O1_lto,65536, 0.171236, 0.382723, 1070171704, 6249.691604
gcc_O1_lto,65536, 0.173042, 0.378729, 1070176309, 6184.490897
gcc_O1_lto,65536, 0.171329, 0.382516, 1070139567, 6246.119474
gcc_O1_lto,65536, 0.171187, 0.382832, 1070149645, 6251.340024
gcc_O1_lto,65536, 0.173875, 0.376914, 1070157507, 6154.748336
gcc_O1_lto,65536, 0.171683, 0.381727, 1070120226, 6233.117400
gcc_O1_lto,65536, 0.172322, 0.380312, 1069589809, 6206.939867
gcc_O1_lto,65536, 0.181261, 0.361555, 1069589623, 5900.813116
gcc_O1_lto,65536, 0.170719, 0.383883, 1069543044, 6264.945828
gcc_O1_lto,65536, 0.171101, 0.383025, 1069534105, 6250.897124
gcc_O1_lto,65536, 0.172288, 0.380387, 1069551792, 6207.939392
gcc_O1_lto,65536, 0.175597, 0.373219, 1069599415, 6091.225890
gcc_O1_lto,65536, 0.172139, 0.380716, 1069133381, 6210.883323
gcc_O1_lto,65536, 0.172100, 0.380802, 1069188700, 6212.599048
gcc_O1_lto,65536, 0.175351, 0.373741, 1069197900, 6097.457441
gcc_O1_lto,65536, 0.171943, 0.381149, 1069142878, 6218.000243
gcc_O1_lto,65536, 0.172804, 0.379251, 1069150861, 6187.088523
gcc_O1_lto,65536, 0.171965, 0.381102, 1068994359, 6216.363150
gcc_O1_lto,65536, 0.171741, 0.381599, 1068993510, 6224.464315
gcc_O1_lto,65536, 0.172162, 0.380665, 1068989429, 6209.209607
gcc_O1_lto,65536, 0.172523, 0.379869, 1068998627, 6196.279712
gcc_O1_lto,65536, 0.170711, 0.383901, 1068948223, 6261.747007
gcc_O1_lto,65536, 0.171946, 0.381143, 1068959554, 6216.840047
gcc_O1_lto,65536, 0.172396, 0.380149, 1070282342, 6208.295059
gcc_O1_lto,65536, 0.171268, 0.382651, 1070257376, 6249.011681
gcc_O1_lto,65536, 0.170927, 0.383415, 1070242282, 6261.397373
gcc_O1_lto,65536, 0.170759, 0.383791, 1070254477, 6267.613895
gcc_O1_lto,65536, 0.171673, 0.381749, 1070269972, 6234.351775
gcc_O1_lto,65536, 0.171417, 0.382320, 1070271229, 6243.677204
gcc_O1_lto,65536, 0.172326, 0.380302, 1068881356, 6202.655975
gcc_O1_lto,65536, 0.170924, 0.383421, 1068843710, 6253.310695
gcc_O1_lto,65536, 0.171073, 0.383088, 1068864995, 6248.002396
gcc_O1_lto,65536, 0.173020, 0.378777, 1068903168, 6177.912677
gcc_O1_lto,65536, 0.171997, 0.381029, 1068862899, 6214.419514
gcc_O1_lto,65536, 0.171004, 0.383243, 1069886877, 6256.512224
gcc_O1_lto,65536, 0.170644, 0.384051, 1069850205, 6269.488379
gcc_O1_lto,65536, 0.172292, 0.380377, 1069886669, 6209.716114
gcc_O1_lto,65536, 0.170736, 0.383845, 1069872344, 6266.248727
gcc_O1_lto,65536, 0.170842, 0.383605, 1069870903, 6262.324677
gcc_O1_lto,65536, 0.171359, 0.382450, 1069869106, 6243.453783
gcc_O1_lto,65536, 0.171166, 0.382880, 1069059068, 6245.748053
gcc_O1_lto,65536, 0.181729, 0.360625, 1069205109, 5883.512215
gcc_O1_lto,65536, 0.190144, 0.344666, 1069208999, 5623.164908
gcc_O1_lto,65536, 0.171925, 0.381189, 1069097142, 6218.383307
gcc_O1_lto,65536, 0.170759, 0.383793, 1069081285, 6260.765971
gcc_O1_lto,65536, 0.171000, 0.383250, 1069088946, 6251.965615
gcc_O1_lto,65536, 0.170463, 0.384458, 1069379373, 6273.366036
gcc_O1_lto,65536, 0.173576, 0.377564, 1069390260, 6160.939067
gcc_O1_lto,65536, 0.170269, 0.384896, 1069376254, 6280.497769
gcc_O1_lto,65536, 0.170443, 0.384504, 1069367325, 6274.046602
gcc_O1_lto,65536, 0.171212, 0.382776, 1069368662, 6245.860219
gcc_O1_lto,65536, 0.170527, 0.384315, 1069349961, 6270.868729
gcc_O1_lto,65536, 0.171165, 0.382881, 1069723134, 6249.645717
gcc_O1_lto,65536, 0.170994, 0.383265, 1069730351, 6255.950432
gcc_O1_lto,65536, 0.171199, 0.382806, 1069682613, 6248.181359
gcc_O1_lto,65536, 0.171208, 0.382785, 1069715048, 6248.036261
gcc_O1_lto,65536, 0.172533, 0.379845, 1069738067, 6200.176509
gcc_O1_lto,65536, 0.170773, 0.383761, 1067852722, 6253.050119
gcc_O1_lto,65536, 0.170451, 0.384485, 1067798725, 6264.531775
gcc_O1_lto,65536, 0.170459, 0.384468, 1067864386, 6264.648767
gcc_O1_lto,65536, 0.170770, 0.383767, 1067869453, 6253.258785
gcc_O1_lto,65536, 0.170538, 0.384291, 1067863350, 6261.745978
gcc_O1_lto,65536, 0.170450, 0.384488, 1067841108, 6264.827876
gcc_O1_lto,65536, 0.170926, 0.383418, 1068787063, 6252.933734
gcc_O1_lto,65536, 0.170941, 0.383384, 1068830772, 6252.628301
gcc_O1_lto,65536, 0.171681, 0.381731, 1068824737, 6225.631920
gcc_O1_lto,65536, 0.170731, 0.383855, 1068824563, 6260.279763
gcc_O1_lto,65536, 0.171027, 0.383191, 1068862050, 6249.675014
gcc_O1_lto,65536, 0.170702, 0.383921, 1068793737, 6261.175408
gcc_O1_lto,65536, 0.171167, 0.382878, 1069347378, 6247.393352
gcc_O1_lto,65536, 0.170513, 0.384346, 1069337529, 6271.289323
gcc_O1_lto,65536, 0.170486, 0.384408, 1069327541, 6272.243498
gcc_O1_lto,65536, 0.170533, 0.384301, 1069267018, 6270.139327
gcc_O1_lto,65536, 0.170275, 0.384883, 1069357077, 6280.172986
gcc_O1_lto,65536, 0.171528, 0.382073, 1069336195, 6234.195402
gcc_O1_lto,65536, 0.193663, 0.338402, 1069259855, 5521.240812
gcc_O1_lto,65536, 0.170708, 0.383908, 1069063414, 6262.536751
gcc_O1_lto,65536, 0.171161, 0.382892, 1069051185, 6245.896310
gcc_O1_lto,65536, 0.171210, 0.382781, 1069090520, 6244.320763
gcc_O1_lto,65536, 0.171521, 0.382087, 1069074471, 6232.896306
gcc_O1_lto,65536, 0.171204, 0.382796, 1069084526, 6244.519034
gcc_O1_lto,65536, 0.171898, 0.381249, 1069071283, 6219.206013
gcc_O1_lto,65536, 0.170731, 0.383856, 1069040037, 6261.557160
gcc_O1_lto,65536, 0.170709, 0.383905, 1069067915, 6262.527863
gcc_O1_lto,65536, 0.170990, 0.383274, 1069079488, 6252.288476
gcc_O1_lto,65536, 0.170815, 0.383667, 1069074881, 6258.675143
gcc_O1_lto,65536, 0.170626, 0.384091, 1068617368, 6262.908500
gcc_O1_lto,65536, 0.170668, 0.383996, 1068608310, 6261.315976
gcc_O1_lto,65536, 0.170602, 0.384146, 1068606043, 6263.752213
gcc_O1_lto,65536, 0.172433, 0.380066, 1068635781, 6197.389556
gcc_O1_lto,65536, 0.170604, 0.384140, 1068607342, 6263.658603
gcc_O1_lto,65536, 0.171390, 0.382380, 1068624047, 6235.056110
gcc_O1_lto,65536, 0.170906, 0.383462, 1068725541, 6253.292436
gcc_O1_lto,65536, 0.170669, 0.383994, 1068719665, 6261.926357
gcc_O1_lto,65536, 0.170740, 0.383835, 1068729870, 6259.397700
gcc_O1_lto,65536, 0.171959, 0.381115, 1068733152, 6215.062920
gcc_O1_lto,65536, 0.170880, 0.383520, 1068709211, 6254.146393
gcc_O1_lto,65536, 0.171103, 0.383020, 1069307829, 6249.480820
gcc_O1_lto,65536, 0.170662, 0.384010, 1069309391, 6265.642676
gcc_O1_lto,65536, 0.170443, 0.384504, 1069319906, 6273.775974
gcc_O1_lto,65536, 0.170707, 0.383909, 1069327956, 6264.115234
gcc_O1_lto,65536, 0.171067, 0.383102, 1069318698, 6250.880748
gcc_O1_lto,65536, 0.170701, 0.383923, 1069332566, 6264.360621
gcc_O1_lto,65536, 0.170163, 0.385137, 1069236188, 6283.605902
gcc_O1_lto,65536, 0.170781, 0.383744, 1069204696, 6260.692938
gcc_O1_lto,65536, 0.170977, 0.383303, 1069249675, 6253.768383
gcc_O1_lto,65536, 0.170756, 0.383798, 1069228316, 6261.718911
gcc_O1_lto,65536, 0.181131, 0.361816, 1069307396, 5903.515939
gcc_O1_lto,65536, 0.170775, 0.383757, 1069223415, 6261.020644
gcc_O1_lto,65536, 0.170898, 0.383481, 1069674209, 6259.152609
gcc_O1_lto,65536, 0.172361, 0.380224, 1069665871, 6205.945287
gcc_O1_lto,65536, 0.176396, 0.371529, 1069725855, 6064.358889
gcc_O1_lto,65536, 0.172403, 0.380132, 1069674634, 6204.492930
gcc_O1_lto,65536, 0.170718, 0.383884, 1069685071, 6265.792886
gcc_O1_lto,65536, 0.172044, 0.380925, 1069684706, 6217.498797
gcc_O1_lto,65536, 0.170621, 0.384103, 1068512334, 6262.495485
gcc_O1_lto,65536, 0.170556, 0.384248, 1068488869, 6264.721224
gcc_O1_lto,65536, 0.170940, 0.383387, 1068501850, 6250.750666
gcc_O1_lto,65536, 0.170360, 0.384692, 1068483130, 6271.925223
gcc_O1_lto,1048576, 2.729664, 0.384141, 17101703883, 6265.132151
gcc_O1_lto,1048576, 2.732745, 0.383708, 17101588937, 6258.025142
gcc_O1_lto,1048576, 2.729280, 0.384195, 17100774617, 6265.672758
gcc_O1_lto,1048576, 2.728674, 0.384280, 17100264012, 6266.876020
gcc_O1_lto,1048576, 2.757672, 0.380240, 17099766497, 6200.797000
gcc_O1_lto,1048576, 2.728402, 0.384319, 17100407387, 6267.553944
gcc_O1_lto,1048576, 2.726791, 0.384546, 17100543179, 6271.306204
gcc_O1_lto,1048576, 2.753529, 0.380812, 17102237785, 6211.025049
gcc_O1_lto,1048576, 2.745907, 0.381869, 17098474789, 6226.895219
gcc_O1_lto,1048576, 2.734237, 0.383499, 17101109111, 6254.434556
gcc_O1_lto,1048576, 2.729663, 0.384141, 17102252144, 6265.335565
gcc_O1_lto,1048576, 2.726129, 0.384639, 17098811385, 6272.195366
gcc_O1_lto,1048576, 2.746545, 0.381780, 17102806216, 6227.025823
gcc_O1_lto,1048576, 2.728734, 0.384272, 17102638988, 6267.608847
gcc_O1_lto,1048576, 3.015316, 0.347750, 17101571660, 5671.568738
gcc_O1_lto,1048576, 2.735163, 0.383369, 17101570180, 6252.486407
gcc_O1_lto,1048576, 2.742034, 0.382408, 17099608053, 6236.104377
gcc_O1_lto,1048576, 2.738046, 0.382965, 17101341887, 6245.819402
gcc_O1_lto,1048576, 2.727981, 0.384378, 17100648692, 6268.609425
gcc_O1_lto,1048576, 2.728360, 0.384325, 17102668234, 6268.478280
gcc_O1_lto,1048576, 2.744133, 0.382116, 17104020067, 6232.941235
gcc_O1_lto,1048576, 2.747419, 0.381659, 17101245197, 6224.477265
gcc_O1_lto,1048576, 2.736380, 0.383198, 17102283232, 6249.966169
gcc_O1_lto,1048576, 2.730721, 0.383992, 17098437560, 6261.510522
gcc_O1_lto,1048576, 2.734646, 0.383441, 17103597381, 6254.409405
gcc_O1_lto,1048576, 2.752651, 0.380933, 17105194824, 6214.079410
gcc_O1_lto,1048576, 2.739261, 0.382795, 17097935093, 6241.805450
gcc_O1_lto,1048576, 2.729110, 0.384219, 17100705261, 6266.036907
gcc_O1_lto,1048576, 2.728137, 0.384356, 17102013546, 6268.751469
gcc_O1_lto,1048576, 2.742615, 0.382327, 17104574817, 6236.592560
gcc_O1_lto,16777216, 43.649092, 0.384366, 273617586845, 6268.574546
gcc_O1_lto,16777216, 43.678190, 0.384110, 273623845287, 6264.541720
gcc_O1_lto,16777216, 43.754580, 0.383439, 273629774661, 6253.740136
gcc_O1_lto,16777216, 43.643353, 0.384416, 273624333275, 6269.553398
gcc_O1_lto,16777216, 43.862231, 0.382498, 273613914996, 6238.030051
gcc_O2_lto,65536, 0.146088, 0.448606, 959143201, 6565.515019
gcc_O2_lto,65536, 0.147149, 0.445373, 959188599, 6518.498450
gcc_O2_lto,65536, 0.146098, 0.448574, 959166631, 6565.205868
gcc_O2_lto,65536, 0.146360, 0.447771, 959284020, 6554.259170
gcc_O2_lto,65536, 0.147789, 0.443443, 959299312, 6491.008066
gcc_O2_lto,65536, 0.145772, 0.449579, 959274759, 6580.654675
gcc_O2_lto,65536, 0.146177, 0.448333, 959281499, 6562.461589
gcc_O2_lto,65536, 0.153180, 0.427837, 959405193, 6263.264683
gcc_O2_lto,65536, 0.148942, 0.440011, 959311940, 6440.853239
gcc_O2_lto,65536, 0.147513, 0.444272, 959478356, 6504.353321
gcc_O2_lto,65536, 0.147354, 0.444752, 959471345, 6511.340586
gcc_O2_lto,65536, 0.147414, 0.444573, 959461203, 6508.637807
gcc_O2_lto,65536, 0.149036, 0.439734, 959454081, 6437.746451
gcc_O2_lto,65536, 0.156541, 0.418651, 959551934, 6129.722541
gcc_O2_lto,65536, 0.148460, 0.441440, 959449218, 6462.690821
gcc_O2_lto,65536, 0.147458, 0.444440, 959455735, 6506.654811
gcc_O2_lto,65536, 0.147677, 0.443779, 960398182, 6503.359854
gcc_O2_lto,65536, 0.147493, 0.444333, 960388931, 6511.428051
gcc_O2_lto,65536, 0.149245, 0.439118, 960408766, 6435.135452
gcc_O2_lto,65536, 0.147664, 0.443818, 960386593, 6503.851754
gcc_O2_lto,65536, 0.147634, 0.443907, 960412010, 6505.339053
gcc_O2_lto,65536, 0.147537, 0.444201, 960415941, 6509.670937
gcc_O2_lto,65536, 0.147616, 0.443963, 960408746, 6506.126186
gcc_O2_lto,65536, 0.147428, 0.444528, 959378819, 6507.424155
gcc_O2_lto,65536, 0.147345, 0.444778, 959374304, 6511.063006
gcc_O2_lto,65536, 0.147245, 0.445083, 959354492, 6515.380947
gcc_O2_lto,65536, 0.162202, 0.404039, 959500216, 5915.463161
gcc_O2_lto,65536, 0.147390, 0.444643, 959345625, 6508.883216
gcc_O2_lto,65536, 0.147311, 0.444881, 959394184, 6512.703344
gcc_O2_lto,65536, 0.148397, 0.441625, 959288739, 6464.321041
gcc_O2_lto,65536, 0.162319, 0.403749, 959378013, 5910.465831
gcc_O2_lto,65536, 0.147299, 0.444917, 959267818, 6512.369838
gcc_O2_lto,65536, 0.146204, 0.448250, 959269107, 6561.168106
gcc_O2_lto,65536, 0.147325, 0.444839, 959264566, 6511.198283
gcc_O2_lto,65536, 0.148357, 0.441746, 959295452, 6466.134734
gcc_O2_lto,65536, 0.151160, 0.433555, 959304087, 6346.298867
gcc_O2_lto,65536, 0.147311, 0.444883, 959354672, 6512.453337
gcc_O2_lto,65536, 0.148882, 0.440189, 959374121, 6443.872298
gcc_O2_lto,65536, 0.147932, 0.443014, 959370207, 6485.209549
gcc_O2_lto,65536, 0.147060, 0.445642, 959362456, 6523.628127
gcc_O2_lto,65536, 0.147462, 0.444426, 959380483, 6505.950394
gcc_O2_lto,65536, 0.147374, 0.444693, 959354499, 6509.678174
gcc_O2_lto,65536, 0.147240, 0.445096, 959744844, 6518.233589
gcc_O2_lto,65536, 0.147364, 0.444723, 959769479, 6512.927548
gcc_O2_lto,65536, 0.147377, 0.444684, 959767601, 6512.348877
gcc_O2_lto,65536, 0.147567, 0.444111, 959775031, 6504.007831
gcc_O2_lto,65536, 0.147279, 0.444977, 959789696, 6516.791235
gcc_O2_lto,65536, 0.147055, 0.445656, 959774187, 6526.630880
gcc_O2_lto,65536, 0.148696, 0.440737, 959780805, 6454.632164
gcc_O2_lto,65536, 0.147531, 0.444219, 959710610, 6505.158832
gcc_O2_lto,65536, 0.147374, 0.444690, 959686219, 6511.890566
gcc_O2_lto,65536, 0.147148, 0.445376, 959672749, 6521.840826
gcc_O2_lto,65536, 0.147131, 0.445427, 959665985, 6522.544199
gcc_O2_lto,65536, 0.148994, 0.439855, 959700036, 6441.179416
gcc_O2_lto,65536, 0.147719, 0.443654, 959672286, 6496.615729
gcc_O2_lto,65536, 0.146207, 0.448241, 959608472, 6563.351956
gcc_O2_lto,65536, 0.147538, 0.444197, 960071923, 6507.280841
gcc_O2_lto,65536, 0.147710, 0.443680, 960054779, 6499.590146
gcc_O2_lto,65536, 0.147524, 0.444241, 960058414, 6507.833277
gcc_O2_lto,65536, 0.148961, 0.439954, 960074365, 6445.136847
gcc_O2_lto,65536, 0.148976, 0.439909, 960102442, 6444.668410
gcc_O2_lto,65536, 0.147454, 0.444451, 960087002, 6511.095838
gcc_O2_lto,65536, 0.157741, 0.415466, 959821061, 6084.786225
gcc_O2_lto,65536, 0.147401, 0.444611, 959711724, 6510.902419
gcc_O2_lto,65536, 0.147674, 0.443789, 959721523, 6498.925883
gcc_O2_lto,65536, 0.147596, 0.444023, 959736438, 6502.462349
gcc_O2_lto,65536, 0.146207, 0.448242, 959703286, 6564.010279
gcc_O2_lto,65536, 0.147420, 0.444551, 959682718, 6509.832289
gcc_O2_lto,65536, 0.147489, 0.444345, 959713056, 6507.009036
gcc_O2_lto,65536, 0.146085, 0.448616, 959333436, 6566.953912
gcc_O2_lto,65536, 0.146246, 0.448122, 959366695, 6559.957702
gcc_O2_lto,65536, 0.147486, 0.444355, 959329360, 6504.560990
gcc_O2_lto,65536, 0.146225, 0.448186, 959342860, 6560.729625
gcc_O2_lto,65536, 0.147627, 0.443930, 959345937, 6498.445464
gcc_O2_lto,65536, 0.146249, 0.448113, 959361339, 6559.781536
gcc_O2_lto,65536, 0.146442, 0.447521, 959737550, 6553.696678
gcc_O2_lto,65536, 0.147959, 0.442933, 959731317, 6486.466497
gcc_O2_lto,65536, 0.146252, 0.448104, 959724421, 6562.142344
gcc_O2_lto,65536, 0.147687, 0.443749, 959752116, 6498.550980
gcc_O2_lto,65536, 0.146249, 0.448111, 959730592, 6562.284150
gcc_O2_lto,65536, 0.147493, 0.444334, 959737241, 6507.015863
gcc_O2_lto,65536, 0.146211, 0.448230, 959736007, 6564.062218
gcc_O2_lto,65536, 0.146180, 0.448324, 959354061, 6562.833669
gcc_O2_lto,65536, 0.147160, 0.445339, 959370599, 6519.245339
gcc_O2_lto,65536, 0.147393, 0.444635, 959392520, 6509.079586
gcc_O2_lto,65536, 0.147374, 0.444692, 959391467, 6509.918064
gcc_O2_lto,65536, 0.147380, 0.444673, 959384358, 6509.584087
gcc_O2_lto,65536, 0.147013, 0.445782, 959387372, 6525.847215
gcc_O2_lto,65536, 0.147529, 0.444223, 959399711, 6503.105566
