photons,blocks,threads,photones_per_thread,time,pus
1073741824, 128, 128, 65536, 56.938891, 18.857793
1073741824, 128, 128, 65536, 57.595734, 18.642732
1073741824, 128, 128, 65536, 57.910938, 18.541261
