photons,time,pus,ins,ius
64, 0.000347, 0.184198, 2031462, 5846.753084
64, 0.000349, 0.183418, 2023541, 5799.270819
64, 0.000348, 0.183829, 2023345, 5811.708083
64, 0.000365, 0.175112, 2023298, 5536.004253
64, 0.000434, 0.147309, 2029858, 4672.138855
64, 0.000343, 0.186496, 2023345, 5896.026484
64, 0.000347, 0.184343, 2023212, 5827.562106
64, 0.000347, 0.184326, 2029851, 5846.175077
64, 0.000350, 0.182899, 2023408, 5782.491105
64, 0.000347, 0.184667, 2023212, 5837.819514
64, 0.000348, 0.183644, 2023541, 5806.430814
64, 0.000347, 0.184443, 2029851, 5849.862486
64, 0.000431, 0.148451, 2029851, 4708.320954
64, 0.000348, 0.183808, 2023494, 5811.467580
64, 0.000348, 0.183882, 2023352, 5813.392167
64, 0.000347, 0.184353, 2023180, 5827.806051
64, 0.000347, 0.184210, 2029851, 5842.468822
64, 0.000351, 0.182108, 2023800, 5758.590571
64, 0.000348, 0.183855, 2023690, 5813.531045
64, 0.000346, 0.184944, 2020600, 5839.030515
64, 0.000417, 0.153363, 2023408, 4848.689578
64, 0.000349, 0.183418, 2024175, 5801.087801
64, 0.000344, 0.186258, 2023173, 5887.999033
64, 0.000350, 0.182993, 2023212, 5784.887135
64, 0.000434, 0.147411, 2091023, 4816.247190
64, 0.000387, 0.165392, 2023972, 5230.437844
64, 0.000347, 0.184672, 2029851, 5857.141094
64, 0.000344, 0.186057, 2023066, 5881.351138
64, 0.000349, 0.183570, 2024168, 5805.894867
64, 0.000349, 0.183392, 2023345, 5797.881189
64, 0.000348, 0.183876, 2023298, 5813.050360
64, 0.000344, 0.186165, 2023173, 5885.064062
64, 0.000344, 0.186285, 2023979, 5891.198983
64, 0.000352, 0.181694, 2023972, 5745.999992
64, 0.000435, 0.147099, 2023744, 4651.430546
64, 0.000343, 0.186567, 2023066, 5897.470182
64, 0.000344, 0.186139, 2023972, 5886.550998
64, 0.000344, 0.185879, 2023651, 5877.402697
64, 0.000348, 0.183818, 2023173, 5810.879837
64, 0.000347, 0.184390, 2023800, 5830.765133
64, 0.000345, 0.185319, 2029851, 5877.643251
64, 0.000342, 0.187364, 2024168, 5925.892975
64, 0.000449, 0.142409, 2023298, 4502.118815
64, 0.000459, 0.139336, 2023059, 4404.466141
64, 0.000347, 0.184374, 2024175, 5831.337022
64, 0.000349, 0.183507, 2023298, 5801.384815
64, 0.000353, 0.181257, 2037769, 5771.245301
64, 0.000348, 0.183670, 2023800, 5808.004382
64, 0.000348, 0.183924, 2023800, 5816.017727
64, 0.000347, 0.184257, 2024388, 5828.260262
64, 0.000345, 0.185604, 2023298, 5867.695758
64, 0.000345, 0.185517, 2023298, 5864.955328
64, 0.000346, 0.184736, 2020123, 5831.092363
64, 0.000350, 0.182873, 2023800, 5782.780245
64, 0.000349, 0.183454, 2023541, 5800.431955
64, 0.000349, 0.183471, 2023800, 5801.685485
64, 0.000347, 0.184188, 2023972, 5824.876035
64, 0.000350, 0.182768, 2023226, 5777.842017
64, 0.000346, 0.185228, 2023059, 5855.118372
64, 0.000345, 0.185411, 2023173, 5861.214749
64, 0.000343, 0.186388, 2023066, 5891.791709
64, 0.000346, 0.184854, 2023173, 5843.603561
64, 0.000347, 0.184193, 2023305, 5823.112524
64, 0.000348, 0.183702, 2024364, 5810.632454
64, 0.000348, 0.184062, 2029851, 5837.774197
64, 0.000357, 0.179111, 2029851, 5680.764083
64, 0.000424, 0.150819, 2029851, 4783.439444
64, 0.000352, 0.181798, 2023651, 5748.356391
64, 0.000350, 0.183092, 2023972, 5790.205586
64, 0.000656, 0.097567, 2023059, 3084.120277
64, 0.000349, 0.183166, 2023298, 5790.607048
64, 0.000348, 0.183644, 2023800, 5807.173999
64, 0.000389, 0.164478, 2032939, 5224.589143
64, 0.000350, 0.182998, 2023345, 5785.452289
64, 0.000356, 0.179583, 2031870, 5701.400979
64, 0.000349, 0.183502, 2023510, 5801.845497
64, 0.000349, 0.183124, 2029851, 5808.037891
64, 0.000347, 0.184343, 2023298, 5827.809816
64, 0.000346, 0.184747, 2021602, 5835.690947
64, 0.000349, 0.183166, 2023737, 5791.863450
64, 0.000350, 0.182680, 2023972, 5777.160595
64, 0.000348, 0.183696, 2029851, 5826.195166
64, 0.000348, 0.184130, 2023972, 5823.042158
64, 0.000347, 0.184247, 2023345, 5824.921646
64, 0.000390, 0.164157, 2024364, 5192.410516
64, 0.000355, 0.180129, 2023408, 5694.927783
64, 0.000368, 0.173998, 2024364, 5503.677214
64, 0.000369, 0.173296, 2023972, 5480.416113
64, 0.000410, 0.156178, 2023737, 4938.475183
64, 0.000344, 0.185944, 2023541, 5879.134631
64, 0.000343, 0.186730, 2023972, 5905.265654
64, 0.000351, 0.182227, 2027581, 5773.127985
64, 0.000346, 0.185025, 2023059, 5848.686376
64, 0.000348, 0.184130, 2023651, 5822.110830
64, 0.000348, 0.184014, 2023173, 5817.057196
64, 0.000348, 0.183681, 2023298, 5806.897406
64, 0.000349, 0.183528, 2023494, 5802.628593
64, 0.000350, 0.183061, 2023173, 5786.940729
64, 0.000347, 0.184449, 2023807, 5832.639863
64, 0.000348, 0.183692, 2023494, 5807.793689
64, 0.000349, 0.183491, 2024371, 5803.980956
64, 0.000349, 0.183160, 2023494, 5790.990486
64, 0.000428, 0.149396, 2023059, 4722.457448
64, 0.000348, 0.183977, 2023737, 5817.510478
64, 0.000344, 0.185944, 2023212, 5878.186717
64, 0.000344, 0.186155, 2023800, 5886.560983
64, 0.000344, 0.186046, 2023298, 5881.667294
64, 0.000349, 0.183308, 2024364, 5798.147420
64, 0.000346, 0.185035, 2023298, 5849.708080
64, 0.000344, 0.186068, 2023494, 5882.937850
64, 0.000346, 0.185025, 2024385, 5852.519857
64, 0.000343, 0.186485, 2023800, 5897.008274
64, 0.000344, 0.186133, 2023541, 5885.122122
64, 0.000413, 0.154780, 2023548, 4893.825802
64, 0.000358, 0.178601, 2023212, 5646.070111
64, 0.000348, 0.183797, 2023180, 5810.231643
64, 0.000347, 0.184427, 2023541, 5831.192411
64, 0.000348, 0.183760, 2023800, 5810.846551
64, 0.000347, 0.184247, 2023541, 5825.485902
64, 0.000347, 0.184204, 2023408, 5823.760180
64, 0.000349, 0.183565, 2023548, 5803.953736
64, 0.000347, 0.184618, 2023219, 5836.302714
64, 0.000349, 0.183297, 2024168, 5797.253564
64, 0.000352, 0.182056, 2023408, 5755.835456
64, 0.000363, 0.176459, 2023298, 5578.586659
64, 0.000359, 0.178402, 2023408, 5640.320972
64, 0.000380, 0.168452, 2023408, 5325.735443
64, 0.000393, 0.162701, 2024371, 5146.358049
64, 0.000385, 0.166139, 2024168, 5254.574388
64, 0.000350, 0.182972, 2023359, 5784.645079
64, 0.000348, 0.184066, 2024175, 5821.598369
64, 0.000368, 0.173871, 2023972, 5498.580933
64, 0.000359, 0.178099, 2020123, 5621.604707
64, 0.000349, 0.183539, 2023510, 5803.015432
64, 0.000347, 0.184289, 2023548, 5826.849600
64, 0.000347, 0.184279, 2029851, 5844.662232
64, 0.000359, 0.178407, 2023059, 5639.509170
64, 0.000376, 0.170421, 2023979, 5389.516491
64, 0.000375, 0.170584, 2029858, 5410.343694
64, 0.000378, 0.169379, 2023972, 5356.533688
64, 0.000379, 0.168888, 2023651, 5340.159147
64, 0.000363, 0.176547, 2023494, 5581.900562
64, 0.000347, 0.184555, 2029851, 5853.428786
64, 0.000344, 0.185928, 2023059, 5877.225353
64, 0.000498, 0.128563, 2023408, 4064.618403
64, 0.000348, 0.184061, 2023173, 5818.560730
64, 0.000349, 0.183428, 2023800, 5800.345942
64, 0.000345, 0.185529, 2023548, 5866.036319
64, 0.000345, 0.185501, 2023651, 5865.463948
64, 0.000352, 0.181823, 2023800, 5749.578191
64, 0.000348, 0.183987, 2029851, 5835.414089
64, 0.000347, 0.184619, 2023651, 5837.564570
64, 0.000348, 0.183919, 2029851, 5833.243225
64, 0.000346, 0.185169, 2029851, 5872.899864
64, 0.000474, 0.134970, 2031853, 4284.981639
64, 0.000352, 0.181890, 2023651, 5751.292898
64, 0.000344, 0.186101, 2029851, 5902.442494
64, 0.000347, 0.184305, 2023345, 5826.765089
64, 0.000517, 0.123832, 2029896, 3927.589250
64, 0.000351, 0.182336, 2024168, 5766.866217
64, 0.000343, 0.186758, 2023541, 5904.866560
64, 0.000348, 0.184120, 2023345, 5820.895127
64, 0.000362, 0.176908, 2023737, 5593.989040
64, 0.000378, 0.169160, 2023180, 5347.517864
64, 0.000388, 0.164745, 2023501, 5208.767724
64, 0.000349, 0.183134, 2023800, 5791.055879
64, 0.000385, 0.166238, 2024175, 5257.732248
64, 0.000443, 0.144613, 2023352, 4571.914286
64, 0.000348, 0.183813, 2024458, 5814.399482
64, 0.000346, 0.185169, 2023541, 5854.643352
64, 0.000344, 0.186139, 2023066, 5883.915974
64, 0.000409, 0.156479, 2031661, 4967.385245
64, 0.000347, 0.184252, 2023814, 5826.443667
64, 0.000346, 0.184998, 2023408, 5848.844957
64, 0.000349, 0.183481, 2023366, 5800.766555
64, 0.000346, 0.184704, 2023415, 5839.582189
64, 0.000354, 0.180842, 2023548, 5717.848461
64, 0.000655, 0.097726, 2029649, 3099.220287
64, 0.000348, 0.183750, 2023298, 5809.071204
64, 0.000433, 0.147905, 2023972, 4677.436191
64, 0.000348, 0.184146, 2023737, 5822.849718
64, 0.000344, 0.185998, 2023298, 5880.139026
64, 0.000351, 0.182310, 2029851, 5782.228636
64, 0.000392, 0.163074, 2023744, 5156.563824
64, 0.000390, 0.164065, 2024168, 5188.982454
64, 0.000349, 0.183192, 2031700, 5815.474807
64, 0.000347, 0.184470, 2029851, 5850.726168
64, 0.000345, 0.185271, 2024364, 5860.253736
64, 0.000345, 0.185341, 2023541, 5860.075233
64, 0.000344, 0.185884, 2029851, 5895.569173
64, 0.000344, 0.186247, 2023665, 5889.079731
64, 0.000353, 0.181426, 2023180, 5735.282388
64, 0.000347, 0.184598, 2024364, 5838.954656
64, 0.000349, 0.183418, 2023651, 5799.586068
64, 0.000347, 0.184257, 2023658, 5826.158575
64, 0.000349, 0.183617, 2023758, 5806.207841
64, 0.000349, 0.183502, 2023894, 5802.946509
64, 0.000376, 0.170240, 2031907, 5404.870476
