photons,time,pus,ins,ius
64, 0.000203, 0.314852, 1357753, 6679.554305
64, 0.000317, 0.201906, 1357753, 4283.405046
64, 0.000194, 0.330272, 1357753, 7006.678935
64, 0.000205, 0.311799, 1357753, 6614.788269
64, 0.000194, 0.330578, 1357753, 7013.184188
64, 0.000206, 0.311027, 1364627, 6631.803009
64, 0.000204, 0.314126, 1357753, 6664.150330
64, 0.000195, 0.327667, 1357753, 6951.420240
64, 0.000205, 0.311541, 1357753, 6609.315405
64, 0.000211, 0.303202, 1370611, 6493.322634
64, 0.000228, 0.280973, 1357753, 5960.806547
64, 0.000204, 0.313972, 1357753, 6660.877194
64, 0.000204, 0.314357, 1357753, 6669.058443
64, 0.000206, 0.310047, 1357753, 6577.616980
64, 0.000202, 0.317366, 1357753, 6732.875121
64, 0.000206, 0.310678, 1364627, 6624.367446
64, 0.000204, 0.313633, 1357753, 6653.687600
64, 0.000195, 0.328880, 1364627, 7012.477071
64, 0.000206, 0.309988, 1357753, 6576.355960
64, 0.000196, 0.326081, 1357753, 6917.775318
64, 0.000207, 0.309567, 1357753, 6567.438787
64, 0.000205, 0.311618, 1364627, 6644.403510
64, 0.000348, 0.183771, 1364627, 3918.417836
64, 0.000194, 0.329134, 1364627, 7017.884487
64, 0.000206, 0.310770, 1364627, 6626.329653
64, 0.000284, 0.225384, 1357753, 4781.489612
64, 0.000253, 0.252895, 1357753, 5365.135006
64, 0.000205, 0.312836, 1364627, 6670.386332
64, 0.000204, 0.313634, 1357753, 6653.702784
64, 0.000310, 0.206278, 1357753, 4376.173293
64, 0.000204, 0.314110, 1364588, 6697.361253
64, 0.000194, 0.329540, 1357753, 6991.155690
64, 0.000194, 0.330391, 1357753, 7009.205449
64, 0.000206, 0.311208, 1357753, 6602.251581
64, 0.000204, 0.313449, 1357753, 6649.787708
64, 0.000223, 0.286712, 1357753, 6082.556154
64, 0.000194, 0.329727, 1357753, 6995.113957
64, 0.000195, 0.327466, 1357753, 6947.163633
64, 0.000195, 0.327566, 1357753, 6949.283004
64, 0.000216, 0.296364, 1357753, 6287.323080
64, 0.000206, 0.310891, 1364627, 6628.907752
64, 0.000326, 0.196121, 1357753, 4160.676789
64, 0.000196, 0.326514, 1364627, 6962.031911
64, 0.000206, 0.311178, 1357753, 6601.608805
64, 0.000258, 0.247956, 1357763, 5260.404520
64, 0.000211, 0.302715, 1364588, 6454.393996
64, 0.000206, 0.309972, 1357753, 6576.029657
64, 0.000388, 0.164936, 1357753, 3499.093189
64, 0.000196, 0.327098, 1357753, 6939.343100
64, 0.000205, 0.312408, 1364588, 6661.068288
64, 0.000197, 0.325137, 1357753, 6897.744240
64, 0.000209, 0.305591, 1357753, 6483.080226
64, 0.000197, 0.324955, 1357753, 6893.895371
64, 0.000205, 0.312867, 1357753, 6637.435414
64, 0.000198, 0.322434, 1357753, 6840.410566
64, 0.000196, 0.325848, 1357753, 6912.838596
64, 0.000311, 0.205530, 1357753, 4360.296940
64, 0.000196, 0.326747, 1357753, 6931.902692
64, 0.000205, 0.312529, 1357753, 6630.266155
64, 0.000195, 0.328188, 1364588, 6997.524759
64, 0.000206, 0.310273, 1357753, 6582.398412
64, 0.000262, 0.244134, 1418127, 5409.580601
64, 0.000196, 0.326864, 1364627, 6969.499326
64, 0.000210, 0.304197, 1357753, 6453.506605
64, 0.000312, 0.205016, 1357753, 4349.402377
64, 0.000198, 0.323527, 1357753, 6863.581478
64, 0.000209, 0.305869, 1364634, 6521.867010
64, 0.000221, 0.290144, 1385904, 6282.998610
64, 0.000194, 0.329591, 1357753, 6992.245444
64, 0.000203, 0.314574, 1357753, 6673.653004
64, 0.000194, 0.330578, 1357753, 7013.184188
64, 0.000203, 0.314774, 1357753, 6677.902112
64, 0.000196, 0.326097, 1357753, 6918.103589
64, 0.000206, 0.311148, 1364627, 6634.385370
64, 0.000194, 0.329795, 1357753, 6996.557491
64, 0.000204, 0.313879, 1357753, 6658.914855
64, 0.000212, 0.301958, 1357753, 6406.008374
64, 0.000196, 0.326846, 1357753, 6933.996270
64, 0.000203, 0.315067, 1357753, 6684.117375
64, 0.000200, 0.319743, 1357753, 6783.311927
64, 0.000248, 0.257867, 1357753, 5470.618941
64, 0.000193, 0.330869, 1357753, 7019.346648
64, 0.000197, 0.325269, 1364588, 6935.289799
64, 0.000204, 0.314080, 1357753, 6663.175665
64, 0.000197, 0.325038, 1357753, 6895.656185
64, 0.000203, 0.314945, 1364627, 6715.355916
64, 0.000390, 0.163913, 1357753, 3477.405518
64, 0.000196, 0.326748, 1357753, 6931.919172
64, 0.000242, 0.264179, 1357753, 5604.521606
64, 0.000297, 0.215285, 1357753, 4567.252657
64, 0.000206, 0.310783, 1357753, 6593.234273
64, 0.000194, 0.330204, 1357753, 7005.231222
64, 0.000196, 0.326864, 1364588, 6969.283568
64, 0.000195, 0.327751, 1357753, 6953.210566
64, 0.000196, 0.326948, 1357753, 6936.157113
